ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1101	"ENSG00000120833.14"	"SOCS2"	chr12	+	93572684	93576206	93572684	93573036	93574721	93576206	1101	0,3	5,16	0,1	22,35	150	75	0.475272782607	1.0	0.0,0.086	0.0,0.014	0.036
1108	"ENSG00000160710.18"	"ADAR"	chr1	-	154601040	154602626	154601040	154601888	154602035	154602626	1108	32,94	20,43	198,194	94,97	150	75	0.866824427105	1.0	0.444,0.522	0.513,0.5	-0.023
1109	"ENSG00000160710.18"	"ADAR"	chr1	-	154601040	154602626	154601040	154602248	154602384	154602626	1109	32,125	12,18	211,208	49,39	150	75	0.998882814566	1.0	0.571,0.776	0.683,0.727	-0.032
1110	"ENSG00000236810.8"	"ELOA-AS1"	chr1	-	23772110	23772426	23772110	23772166	23772267	23772426	1110	0,2	0,2	0,0	3,10	150	75	1	1.0	NA,0.333	0.0,0.0	0.333
1111	"ENSG00000236810.8"	"ELOA-AS1"	chr1	-	23772110	23772426	23772110	23772166	23772271	23772426	1111	0,2	2,1	0,0	3,2	150	75	0.5241777133	1.0	0.0,0.5	0.0,0.0	0.25
1112	"ENSG00000248275.3"	"TRIM52-AS1"	chr5	+	181263627	181264581	181263627	181263789	181264051	181264581	1112	11,63	2,5	45,53	5,6	150	75	0.629252229822	1.0	0.733,0.863	0.818,0.815	-0.018
1113	"ENSG00000212694.8"	"LINC01089"	chr12	-	121795266	121796242	121795266	121795726	121796190	121796242	1113	12,29	2,3	40,42	4,8	150	75	0.647249584972	1.0	0.75,0.829	0.833,0.724	0.011
1114	"ENSG00000214941.8"	"ZSWIM7"	chr17	-	15977726	15978163	15977726	15977913	15978043	15978163	1114	13,59	7,22	49,54	18,18	150	75	0.6358862286	1.0	0.481,0.573	0.576,0.6	-0.061
1115	"ENSG00000033030.15"	"ZCCHC8"	chr12	-	122483278	122483563	122483278	122483344	122483459	122483563	1115	4,16	6,52	3,5	31,27	150	75	0.0292657525846	0.289239995345	0.25,0.133	0.046,0.085	0.126
1118	"ENSG00000187848.15"	"P2RX2"	chr12	+	132621474	132621972	132621474	132621540	132621618	132621972	1118	1,3	0,1	3,1	0,1	150	75	1	1.0	1.0,0.6	1.0,0.333	0.134
1122	"ENSG00000011304.22"	"PTBP1"	chr19	+	804291	804702	804291	804438	804531	804702	1122	2,0	97,357	3,6	471,455	150	75	1	1.0	0.01,0.0	0.003,0.007	0.0
1123	"ENSG00000244754.9"	"N4BP2L2"	chr13	-	32538617	32538825	32538617	32538684	32538777	32538825	1123	4,28	0,2	40,30	1,0	150	75	0.743738889865	1.0	1.0,0.875	0.952,1.0	-0.038
1125	"ENSG00000120699.14"	"EXOSC8"	chr13	+	37000785	37002309	37000785	37000822	37002272	37002309	1125	4,12	8,27	4,19	35,32	150	75	0.535585600451	1.0	0.2,0.182	0.054,0.229	0.049
1126	"ENSG00000120699.14"	"EXOSC8"	chr13	+	37000787	37002309	37000787	37001723	37002272	37002309	1126	6,15	1,0	5,16	0,0	150	75	1	1.0	0.75,1.0	1.0,1.0	-0.125
1127	"ENSG00000120699.14"	"EXOSC8"	chr13	+	37000787	37002309	37000787	37001801	37002272	37002309	1127	3,2	2,6	1,6	11,6	150	75	0.730678902209	1.0	0.429,0.143	0.043,0.333	0.098
1128	"ENSG00000170919.16"	"TPT1-AS1"	chr13	+	45378529	45379335	45378529	45378671	45379194	45379335	1128	0,0	1,3	1,2	1,6	150	75	0.156637390217	0.735721075262	0.0,0.0	0.333,0.143	-0.238
1130	"ENSG00000178761.15"	"FAM219B"	chr15	-	74899991	74902786	74899991	74902063	74902603	74902786	1130	16,51	2,9	70,69	18,17	150	75	0.182690784935	0.786368270105	0.8,0.739	0.66,0.67	0.105
1134	"ENSG00000099840.14"	"IZUMO4"	chr19	+	2097251	2097495	2097251	2097332	2097423	2097495	1134	1,3	0,4	4,1	8,24	150	75	0.276127912991	0.910634606672	1.0,0.273	0.2,0.02	0.527
1136	"ENSG00000188603.22"	"CLN3"	chr16	-	28491713	28492074	28491713	28491835	28492019	28492074	1136	2,18	0,7	14,16	3,7	150	75	0.698212226225	1.0	1.0,0.563	0.7,0.533	0.165
1140	"ENSG00000071082.11"	"RPL31"	chr2	+	101002292	101002808	101002292	101002315	101002701	101002808	1140	2,23	47,219	21,16	242,252	150	75	0.567040112223	1.0	0.021,0.05	0.042,0.031	-0.001
1143	"ENSG00000103510.20"	"KAT8"	chr16	+	31130745	31131359	31130745	31130900	31131194	31131359	1143	5,17	8,40	22,16	31,39	150	75	0.596787799631	1.0	0.238,0.175	0.262,0.17	-0.01
1145	"ENSG00000084623.12"	"EIF3I"	chr1	+	32230926	32231602	32230926	32231019	32231114	32231602	1145	9,19	164,888	21,21	821,912	150	75	0.786331755821	1.0	0.027,0.011	0.013,0.011	0.007
1146	"ENSG00000084623.12"	"EIF3I"	chr1	+	32230926	32231602	32230926	32231019	32231259	32231602	1146	151,485	5,10	544,572	17,16	150	75	0.408079643889	1.0	0.938,0.96	0.941,0.947	0.005
1149	"ENSG00000182117.7"	"NOP10"	chr15	-	34341718	34342108	34341718	34341920	34342003	34342108	1149	177,1081	1,8	1037,1075	11,11	150	75	0.237622490142	0.869062514065	0.989,0.985	0.979,0.98	0.007
1150	"ENSG00000213024.13"	"NUP62"	chr19	-	49927693	49929504	49927693	49927815	49929325	49929504	1150	18,67	3,10	73,69	18,15	150	75	0.211628324686	0.834004178149	0.75,0.77	0.67,0.697	0.077
1151	"ENSG00000213024.13"	"NUP62"	chr19	-	49927693	49929504	49927693	49927848	49929325	49929504	1151	17,64	6,10	69,67	12,8	150	75	0.432886169858	1.0	0.586,0.762	0.742,0.807	-0.101
1154	"ENSG00000100802.15"	"C14orf93"	chr14	-	22998426	22999402	22998426	22998741	22999053	22999402	1154	3,14	0,2	10,14	5,1	150	75	0.0894102711268	0.577441334361	1.0,0.778	0.5,0.875	0.202
1155	"ENSG00000181513.15"	"ACBD4"	chr17	+	45135686	45136232	45135686	45135953	45136107	45136232	1155	1,4	1,1	2,10	2,6	150	75	0.604652999471	1.0	0.333,0.667	0.333,0.455	0.106
1157	"ENSG00000100938.19"	"GMPR2"	chr14	+	24238245	24239242	24238245	24238405	24238588	24239242	1157	8,27	58,179	28,37	232,200	150	75	0.856425210373	1.0	0.065,0.07	0.057,0.085	-0.004
1158	"ENSG00000100473.18"	"COCH"	chr14	+	30874558	30874972	30874558	30874591	30874915	30874972	1158	33,93	2,12	158,174	6,11	150	75	0.0855081036188	0.558052886775	0.892,0.795	0.929,0.888	-0.065
1159	"ENSG00000174373.17"	"RALGAPA1"	chr14	-	35688458	35690003	35688458	35688540	35689835	35690003	1159	9,16	2,0	23,15	3,1	150	75	0.222522165667	0.851628041442	0.692,1.0	0.793,0.882	0.008
1160	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28835932	28837232	28835932	28836176	28836750	28837232	1160	34,174	2,6	159,156	2,3	150	75	0.111795273111	0.624442066025	0.895,0.935	0.975,0.963	-0.054
1163	"ENSG00000156030.14"	"MIDEAS"	chr14	-	73715121	73719501	73715121	73719008	73719304	73719501	1163	0,1	2,8	0,0	16,17	150	75	1	1.0	0.0,0.059	0.0,0.0	0.029
1168	"ENSG00000089737.18"	"DDX24"	chr14	-	94079024	94079747	94079024	94079069	94079234	94079747	1168	20,100	6,35	115,149	56,45	150	75	0.628422656862	1.0	0.625,0.588	0.507,0.623	0.042
1179	"ENSG00000257556.4"	"LINC02298"	chr14	+	105095002	105095768	105095002	105095442	105095539	105095768	1179	1,0	0,1	1,3	2,1	150	75	0.0638896820453	0.479853707357	1.0,0.0	0.2,0.6	0.1
1180	"ENSG00000173039.20"	"RELA"	chr11	-	65653600	65655762	65653600	65655000	65655687	65655762	1180	2,3	23,119	4,3	124,137	150	75	0.784605986912	1.0	0.042,0.012	0.016,0.011	0.014
1194	"ENSG00000138382.15"	"METTL5"	chr2	-	169824488	169824905	169824488	169824640	169824867	169824905	1194	9,13	2,3	26,27	1,1	150	75	0.0136559278677	0.176389068291	0.692,0.684	0.929,0.931	-0.242
1195	"ENSG00000114062.22"	"UBE3A"	chr15	-	25333727	25340228	25333727	25339257	25340084	25340228	1195	0,1	46,116	1,2	166,195	150	75	1	1.0	0.0,0.004	0.003,0.005	-0.002
1200	"ENSG00000186073.14"	"CDIN1"	chr15	+	36808323	36810244	36808323	36808489	36808903	36810244	1200	3,33	0,3	18,25	3,0	150	75	0.919861887296	1.0	1.0,0.846	0.75,1.0	0.048
1205	"ENSG00000106258.15"	"CYP3A5"	chr7	-	99662815	99664095	99662815	99662882	99663967	99664095	1205	0,2	0,0	1,1	2,0	150	75	1	1.0	NA,1.0	0.2,1.0	0.4
1207	"ENSG00000163703.20"	"CRELD1"	chr3	+	9933833	9934612	9933833	9933920	9934419	9934612	1207	3,7	0,6	2,10	2,3	150	75	0.734011538427	1.0	1.0,0.368	0.333,0.625	0.205
1209	"ENSG00000175061.20"	"SNHG29"	chr17	+	16439036	16439414	16439036	16439060	16439326	16439414	1209	14,57	0,7	49,40	7,8	150	75	0.170123113247	0.762135123496	1.0,0.803	0.778,0.714	0.155
1211	"ENSG00000133107.15"	"TRPC4"	chr13	-	37639039	37639299	37639039	37639129	37639257	37639299	1211	1,1	0,1	0,2	0,0	150	75	1	1.0	1.0,0.333	NA,1.0	-0.334
1214	"ENSG00000147123.12"	"NDUFB11"	chrX	-	47142215	47142744	47142215	47142440	47142613	47142744	1214	21,92	211,752	88,67	941,928	150	75	0.0547865923148	0.429970724496	0.047,0.058	0.045,0.035	0.013
1216	"ENSG00000103876.14"	"FAH"	chr15	+	80152793	80153135	80152793	80152841	80153025	80153135	1216	2,2	0,0	4,7	2,0	150	75	0.441621287279	1.0	1.0,1.0	0.5,1.0	0.25
1218	"ENSG00000198156.11"	"NPIPB6"	chr16	-	28362702	28363508	28362702	28362860	28363022	28363508	1218	0,2	0,4	0,0	3,3	150	75	1	1.0	NA,0.2	0.0,0.0	0.2
1219	"ENSG00000095906.17"	"NUBP2"	chr16	+	1787940	1788207	1787940	1788051	1788137	1788207	1219	7,33	72,360	17,28	411,409	150	75	0.0455587850499	0.371663772776	0.046,0.044	0.02,0.033	0.018
1226	"ENSG00000103197.18"	"TSC2"	chr16	+	2088047	2088325	2088047	2088139	2088226	2088325	1226	1,3	27,117	1,1	135,141	150	75	0.812639498863	1.0	0.018,0.013	0.004,0.004	0.011
1227	"ENSG00000103197.18"	"TSC2"	chr16	+	2088047	2088325	2088047	2088139	2088238	2088325	1227	2,10	1,0	9,12	0,0	150	75	1	1.0	0.5,1.0	1.0,1.0	-0.25
1228	"ENSG00000162066.16"	"AMDHD2"	chr16	+	2528451	2528718	2528451	2528559	2528649	2528718	1228	7,31	0,9	24,33	16,17	150	75	0.0444597193382	0.367533679862	1.0,0.633	0.429,0.493	0.356
1229	"ENSG00000260565.9"	"ERVK13-1"	chr16	-	2669410	2672570	2669410	2669561	2671344	2672570	1229	3,6	0,1	5,12	2,0	150	75	0.501496812087	1.0	1.0,0.75	0.556,1.0	0.097
1234	"ENSG00000148719.16"	"DNAJB12"	chr10	-	72332829	72335931	72332829	72334617	72335779	72335931	1234	10,42	8,27	40,39	33,43	150	75	0.234799856421	0.869062514065	0.385,0.438	0.377,0.312	0.067
1235	"ENSG00000066654.14"	"THUMPD1"	chr16	-	20733663	20737286	20733663	20736358	20736859	20737286	1235	16,59	12,33	48,54	36,34	150	75	0.65956258771	1.0	0.4,0.472	0.4,0.443	0.015
1236	"ENSG00000291066.1"	"ENSG00000291066"	chr16	-	21818655	21819481	21818655	21818761	21819108	21819481	1236	1,0	6,18	0,0	6,8	150	75	1	1.0	0.077,0.0	0.0,0.0	0.038
1239	"ENSG00000125686.12"	"MED1"	chr17	-	39404284	39410721	39404284	39405308	39410580	39410721	1239	25,122	1,5	166,145	6,2	150	75	0.623241837323	1.0	0.926,0.924	0.933,0.973	-0.028
1240	"ENSG00000260442.7"	"ATP2A1-AS1"	chr16	-	28878956	28879755	28878956	28879107	28879541	28879755	1240	3,5	6,13	11,9	8,12	150	75	0.0723953730861	0.512266727305	0.2,0.161	0.407,0.273	-0.159
1242	"ENSG00000189077.11"	"TMEM120A"	chr7	-	75988082	75988341	75988082	75988148	75988251	75988341	1242	8,16	1,9	19,17	13,19	150	75	0.117597748283	0.638136864529	0.8,0.471	0.422,0.309	0.27
1243	"ENSG00000103507.14"	"BCKDK"	chr16	+	31111868	31112567	31111868	31112027	31112120	31112567	1243	36,121	10,55	146,122	66,59	150	75	0.483213741783	1.0	0.643,0.524	0.525,0.508	0.067
1245	"ENSG00000245694.12"	"CRNDE"	chr16	-	54923584	54925213	54923584	54923650	54925075	54925213	1245	4,10	0,0	10,16	0,4	150	75	0.010913775757	0.150367577096	1.0,1.0	1.0,0.667	0.166
1246	"ENSG00000245694.12"	"CRNDE"	chr16	-	54923584	54925213	54923584	54923650	54925100	54925213	1246	4,11	38,200	12,20	206,190	150	75	0.38592403858	1.0	0.05,0.027	0.028,0.05	-0.001
1248	"ENSG00000125170.11"	"DOK4"	chr16	-	57471921	57473736	57471921	57473495	57473612	57473736	1248	1,4	0,4	5,6	9,15	150	75	0.472619837037	1.0	1.0,0.333	0.217,0.167	0.474
1250	"ENSG00000125122.18"	"LRRC29"	chr16	-	67207138	67207773	67207138	67207504	67207598	67207773	1250	0,5	0,1	0,6	1,0	150	75	1	1.0	NA,0.714	0.0,1.0	0.214
1251	"ENSG00000168701.19"	"TMEM208"	chr16	+	67228796	67229278	67228796	67228881	67228975	67229278	1251	4,0	27,120	2,2	138,127	150	75	0.866112852033	1.0	0.069,0.0	0.007,0.008	0.027
1254	"ENSG00000137103.20"	"TMEM8B"	chr9	+	35829227	35829955	35829227	35829391	35829876	35829955	1254	1,6	0,0	13,18	0,1	150	75	1	1.0	1.0,1.0	1.0,0.9	0.05
1256	"ENSG00000118557.16"	"PMFBP1"	chr16	-	72119096	72120089	72119096	72119354	72119850	72120089	1256	1,0	0,0	0,0	2,0	150	75	1	1.0	1.0,NA	0.0,NA	1.0
1257	"ENSG00000291140.1"	"AMZ2P1"	chr17	-	64972753	64973517	64972753	64972927	64973241	64973517	1257	1,3	2,11	1,1	6,7	150	75	0.2849501915	0.92496920801	0.2,0.12	0.077,0.067	0.088
1258	"ENSG00000103168.17"	"TAF1C"	chr16	-	84181745	84182058	84181745	84181863	84181941	84182058	1258	2,19	3,9	18,30	8,11	150	75	0.368649548186	1.0	0.25,0.514	0.529,0.577	-0.171
1259	"ENSG00000105835.13"	"NAMPT"	chr7	-	106250042	106253151	106250042	106251193	106253016	106253151	1259	0,0	26,85	0,2	88,103	150	75	1	1.0	0.0,0.0	0.0,0.01	-0.005
1260	"ENSG00000167526.14"	"RPL13"	chr16	+	89561577	89561751	89561577	89561598	89561739	89561751	1260	2796,10542	22,107	12134,12696	109,111	150	75	0.738256788675	1.0	0.985,0.98	0.982,0.983	0.0
1261	"ENSG00000082269.17"	"FAM135A"	chr6	+	70524930	70526698	70524930	70525191	70525863	70526698	1261	2,14	0,3	25,29	4,0	150	75	0.742034961974	1.0	1.0,0.7	0.758,1.0	-0.029
1263	"ENSG00000160050.16"	"CCDC28B"	chr1	+	32204597	32205387	32204597	32204620	32205193	32205387	1263	5,15	41,114	9,12	157,144	150	75	0.095233000052	0.584418287183	0.057,0.062	0.028,0.04	0.025
1264	"ENSG00000170291.16"	"ELP5"	chr17	+	7258587	7259940	7258587	7258683	7259570	7259940	1264	3,29	0,4	38,26	1,3	150	75	0.615099967785	1.0	1.0,0.784	0.95,0.813	0.011
1265	"ENSG00000132507.18"	"EIF5A"	chr17	+	7311349	7311651	7311349	7311481	7311577	7311651	1265	14,43	1200,4278	47,42	5574,5386	150	75	1	1.0	0.006,0.005	0.004,0.004	0.001
1266	"ENSG00000132510.11"	"KDM6B"	chr17	+	7853209	7854796	7853209	7853380	7853497	7854796	1266	3,11	1,8	2,3	10,6	150	75	0.00842542277789	0.126243953343	0.6,0.407	0.091,0.2	0.358
1267	"ENSG00000108961.14"	"RANGRF"	chr17	+	8289257	8290092	8289257	8289414	8289812	8290092	1267	37,148	8,36	155,155	23,26	150	75	0.111379685504	0.624442066025	0.698,0.673	0.771,0.749	-0.075
1269	"ENSG00000135722.9"	"FBXL8"	chr16	+	67162847	67164174	67162847	67163852	67164018	67164174	1269	1,16	1,6	12,5	8,9	150	75	0.185484723423	0.787674852892	0.333,0.571	0.429,0.217	0.129
1273	"ENSG00000109103.12"	"UNC119"	chr17	-	28546707	28547849	28546707	28547409	28547676	28547849	1273	3,25	12,59	32,35	64,70	150	75	0.330116443603	1.0	0.111,0.175	0.2,0.2	-0.057
1274	"ENSG00000290928.1"	"ENSG00000290928"	chr17	+	30768833	30769064	30768833	30768867	30769000	30769064	1274	43,181	2,5	146,132	2,3	150	75	0.318255141608	0.981682526353	0.915,0.948	0.973,0.957	-0.033
1275	"ENSG00000291063.1"	"ENSG00000291063"	chr17	+	31021909	31024426	31021909	31022042	31024376	31024426	1275	0,2	0,8	0,0	3,10	150	75	1	1.0	NA,0.111	0.0,0.0	0.111
1276	"ENSG00000161547.17"	"SRSF2"	chr17	-	76734114	76736464	76734114	76735158	76736153	76736464	1276	49,208	381,1463	224,197	1782,1643	150	75	0.42729590637	1.0	0.06,0.066	0.059,0.057	0.005
1283	"ENSG00000168256.18"	"NKIRAS2"	chr17	+	42022398	42022640	42022398	42022472	42022569	42022640	1283	50,262	1,4	362,334	1,5	150	75	0.522498385873	1.0	0.962,0.97	0.995,0.971	-0.017
1285	"ENSG00000006025.12"	"OSBPL7"	chr17	-	47816106	47816482	47816106	47816202	47816387	47816482	1285	0,3	3,1	5,5	2,5	150	75	0.175275783968	0.776221329001	0.0,0.6	0.556,0.333	-0.145
1286	"ENSG00000115459.18"	"ELMOD3"	chr2	+	85390137	85391748	85390137	85390265	85390759	85391748	1286	3,8	3,12	4,5	9,12	150	75	0.336001974572	1.0	0.333,0.25	0.182,0.172	0.114
1287	"ENSG00000082641.16"	"NFE2L1"	chr17	+	48050606	48051628	48050606	48050819	48051116	48051628	1287	47,228	2,1	298,352	3,3	150	75	0.937833813866	1.0	0.922,0.991	0.98,0.983	-0.025
1290	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248042	68248705	68248042	68248086	68248639	68248705	1290	7,38	0,2	29,40	3,6	150	75	0.0208043050787	0.238864243496	1.0,0.905	0.829,0.769	0.154
1291	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248042	68248705	68248042	68248086	68248643	68248705	1291	4,30	0,3	28,36	2,0	150	75	0.322636221622	0.986943063922	1.0,0.833	0.875,1.0	-0.021
1295	"ENSG00000171302.17"	"CANT1"	chr17	-	78996991	78997963	78996991	78997644	78997839	78997963	1295	26,49	6,23	95,80	31,36	150	75	0.872256436705	1.0	0.684,0.516	0.605,0.526	0.035
1296	"ENSG00000172171.11"	"TEFM"	chr17	-	30898985	30900562	30898985	30899606	30900412	30900562	1296	9,21	5,35	17,20	29,40	150	75	0.294644887671	0.946527618425	0.474,0.231	0.227,0.2	0.139
1303	"ENSG00000141425.18"	"RPRD1A"	chr18	-	35989823	35993300	35989823	35990595	35993101	35993300	1303	41,145	0,0	191,227	0,2	150	75	1	1.0	1.0,1.0	1.0,0.983	0.008
1304	"ENSG00000100014.20"	"SPECC1L"	chr22	+	24321287	24322918	24321287	24321323	24321404	24322918	1304	13,62	0,1	82,71	4,2	150	75	0.0281150049085	0.289239995345	1.0,0.969	0.911,0.947	0.055
1306	"ENSG00000196365.12"	"LONP1"	chr19	-	5719703	5720146	5719703	5719833	5720042	5720146	1306	37,101	0,0	155,145	0,1	150	75	1	1.0	1.0,1.0	1.0,0.986	0.007
1308	"ENSG00000197971.16"	"MBP"	chr18	-	77016831	77017065	77016831	77016913	77016979	77017065	1308	1,12	0,1	14,13	0,1	141	75	1	1.0	1.0,0.865	1.0,0.874	-0.005
1309	"ENSG00000129951.19"	"PLPPR3"	chr19	-	814433	814749	814433	814607	814691	814749	1309	0,1	2,1	0,2	6,1	150	75	0.524367651327	1.0	0.0,0.333	0.0,0.5	-0.083
1310	"ENSG00000099625.14"	"CBARP"	chr19	-	1228286	1231275	1228286	1230142	1231100	1231275	1310	0,3	3,3	4,0	3,8	150	75	0.874018228618	1.0	0.0,0.333	0.4,0.0	-0.034
1311	"ENSG00000099624.8"	"ATP5F1D"	chr19	+	1244314	1244825	1244314	1244440	1244736	1244825	1311	88,256	90,208	317,346	294,269	150	75	0.770757024939	1.0	0.328,0.381	0.35,0.391	-0.016
1312	"ENSG00000099622.14"	"CIRBP"	chr19	+	1271980	1273172	1271980	1272051	1272426	1273172	1312	46,232	116,578	379,355	597,619	150	75	0.00223812777736	0.0444705497321	0.165,0.167	0.241,0.223	-0.066
1313	"ENSG00000099622.14"	"CIRBP"	chr19	+	1271980	1274810	1271980	1272051	1274306	1274810	1313	42,205	12,64	301,288	26,52	150	75	0.000301918546886	0.00891378566997	0.636,0.616	0.853,0.735	-0.168
1314	"ENSG00000071564.19"	"TCF3"	chr19	-	1609291	1611849	1609291	1611369	1611703	1611849	1314	43,160	5,62	236,240	60,69	150	75	0.833778331008	1.0	0.811,0.563	0.663,0.635	0.038
1315	"ENSG00000071564.19"	"TCF3"	chr19	-	1615284	1615821	1615284	1615520	1615685	1615821	1315	1,7	26,100	7,8	123,135	150	75	0.915477106275	1.0	0.019,0.034	0.028,0.029	-0.002
1316	"ENSG00000130332.15"	"LSM7"	chr19	-	2328386	2328586	2328386	2328477	2328560	2328586	1316	3,20	2,13	19,18	15,24	150	75	0.274129693699	0.90887919836	0.429,0.435	0.388,0.273	0.101
1319	"ENSG00000174886.14"	"NDUFA11"	chr19	-	5894674	5896575	5894674	5894854	5896452	5896575	1319	6,18	327,1145	34,37	1330,1389	150	75	0.183908708331	0.786368270105	0.009,0.008	0.013,0.013	-0.004
1320	"ENSG00000125731.13"	"SH2D3A"	chr19	-	6754051	6754425	6754051	6754163	6754250	6754425	1320	0,4	1,7	0,2	4,6	150	75	0.197419232883	0.8214760026	0.0,0.222	0.0,0.143	0.04
1321	"ENSG00000129657.16"	"SEC14L1"	chr17	+	77213917	77216802	77213917	77214019	77216548	77216802	1321	28,97	0,0	131,92	2,1	150	75	0.432832705253	1.0	1.0,1.0	0.97,0.979	0.026
1322	"ENSG00000174652.20"	"ZNF266"	chr19	-	9418761	9419299	9418761	9418895	9419050	9419299	1322	1,7	6,1	10,7	2,3	150	75	0.218170056691	0.840157982288	0.077,0.778	0.714,0.538	-0.199
